Class	FDP	FAO	QD	FSAF	FSAR	FXX	LEN	HRUN	RBI	VARB	STB	STBP	MLLD	SSEN	SSEP	SSSB	QUAL	GQ
T	49	28	4.61158	14	14	0	1	1	0.0317749	0.000668803	0.53059	0.643	168.827	0	0	0.0707988	56.4918	24
T	225	220	21.557	107	113	0.0425514	6	2	0.0733598	-9.51838e-05	0.501921	0.779	325.938	0	0	-3.67211e-08	1212.58	99
T	271	271	23.4273	115	156	0.00732574	1	1	0.0338794	0.000219603	0.5	1	29.7352	0	0	-0.00814884	1587.2	99
T	82	82	23.2969	48	34	0.0120467	1	2	0.0706626	0.00120248	0.5	1	24.5963	0	0	-0.015137	477.587	99
T	207	166	11.5929	64	102	0.00956892	3	1	0.0643665	0.0198202	0.61673	0	255.058	0	0	-0.232334	599.931	14
T	156	72	2.04838	42	30	0.0714243	3	1	0.00793811	0.0305445	0.545442	0.307	150.752	0	0	0.173551	79.8868	79
T	110	50	2.00588	23	27	0	1	1	0.0204222	0.00940461	0.593691	0.097	271.669	0	0	-0.180119	55.1618	55
T	57	32	4.46278	26	6	0.0338926	2	2	0.0289449	0.000788655	0.536059	0.607	54.6106	0	0	0.0649886	63.5946	29
T	76	33	1.8455	16	17	0	5	1	0.00693374	0.0186885	0.564065	0.325	270.435	0	0	0.113806	35.0645	35
T	115	115	23.4422	45	70	0.0799936	3	1	0.0877306	8.19636e-05	0.5	1	307.101	0	0	-3.61771e-08	673.963	99
T	261	112	1.44521	69	43	0.00760427	2	1	0.0134416	-0.00106017	0.577271	0.037	287.426	0	0	0.13867	94.3	94
T	48	47	22.0914	25	22	0.0769083	22	1	0.0396102	8.24703e-05	0.5098	0.514	419.866	0	0	-0.0191802	265.097	49
T	154	59	0.917355	26	33	0.144436	3	1	0.0164388	0.0273546	0.507463	0.891	208.33	0	0	0.158468	35.3182	35
T	68	33	21.6774	14	19	0.0285673	2	1	0.0438911	0.0265941	0.512813	0.524	233.6	0	0	-0.0175211	368.516	45
T	109	109	23.3878	53	56	0.0521694	3	1	0.0935684	0.000116934	0.5	1	247.917	0	0	0	637.317	99
T	187	187	23.1406	117	70	0.00531887	1	1	0.102696	0.0008464	0.5	1	26.3343	0	0	0.0532629	1081.82	99
T	147	66	1.79172	37	29	0.0134219	3	2	0.048926	-0.00666785	0.517961	0.72	286.286	0	0	-0.0148926	65.8458	65
T	229	121	2.536	60	61	0.00434764	1	5	0.158232	0.00224088	0.506314	0.852	13.5624	0	0	-0.00585256	145.186	86
T	140	140	22.9189	66	74	0.0209776	1	2	0.0901693	-3.59129e-05	0.5	1	27.4925	0	0	0.00646842	802.161	99
T	290	207	8.22853	125	82	0	9	2	0.0179575	0.0257437	0.543581	0.025	249.03	0	0	-0.0780025	596.569	9
T	149	95	2.50888	28	67	0	1	8	0.177087	0.106682	0.515659	0.657	7.02358	0	0	-0.0669189	93.4558	17
T	208	208	23.0576	103	105	0.0142173	1	1	0.111587	0.000434329	0.5	1	24.9916	0	0	-7.98531e-08	1199	99
T	89	86	20.633	59	27	0.0111099	3	5	0.00395444	0.000246665	0.52631	0.021	311.735	0	0	0.335	459.085	76
T	251	138	3.58871	79	59	0.00790483	2	1	0.0333607	0.0147039	0.554812	0.054	240.835	0	0	0.230869	225.192	99
T	53	53	23.5964	32	21	0.0185151	1	1	0.146663	0.00503872	0.5	1	36.2936	0	0	-3.81969e-08	312.653	66
T	76	73	20.2608	31	42	0.0256377	5	2	0.0384841	9.89019e-05	0.503692	0.8	322.693	0	0	4.21646e-08	384.954	62
T	141	141	23.6027	53	88	0	1	0	0.0122509	-4.20194e-06	0.5	1	295.975	0	0	4.51656e-08	831.995	99
T	133	64	2.39538	37	27	0.163512	3	1	0.00667114	0.0173843	0.5145	0.748	210.209	0	0	0.0496686	79.6465	79
T	319	135	1.31809	66	69	0.0031249	2	1	0.00790763	-0.00499578	0.543848	0.182	247.483	0	0	0.0751529	105.118	99
T	177	90	2.82256	47	43	0.00561766	2	5	0.0072285	0.0145277	0.519398	0.631	39.1567	0	0	0.0513832	124.898	99
T	116	58	2.79849	35	23	0.0169477	3	0	0.023806	0.00139065	0.5	1	312.71	0	0	0.00649158	81.1561	78
T	177	87	2.51945	43	44	0.0111726	5	2	0.0125403	-0.011247	0.531146	0.441	318.654	0	0	-0.0565612	111.486	99
T	53	35	7.14899	21	14	0.0701631	6	2	0.0711579	0.0428227	0.523796	0.633	156.239	0	0	-0.0599477	94.7242	11
T	269	209	10.3792	115	94	0.0073798	3	0	0.117481	0.0332624	0.559416	0.001	150.773	0	0	0.13185	698.001	8
T	159	154	20.7182	45	109	0	3	5	0.00727975	0.000642758	0.511585	0.133	343.429	0	0	-0.0463221	823.55	99
T	24	17	8.5138	4	13	0	1	3	0.12084	-0.00340814	0.618896	0.118	28.4858	0.339869	0	-0.212956	51.0828	5
T	47	0	23.7746	0	0	0.113186	20	2	0.0236657	0	0.5	1	201.672	0	0	4.86674e-08	279.351	59
T	63	63	23.2304	32	31	0	1	1	0.223001	0.00637027	0.5	1	27.085	0	0	0.0154778	365.879	77
T	32	32	24.0066	17	15	0	3	1	0.0343094	0.000189961	0.5	1	216.076	0	0	-7.71087e-08	192.053	40
T	82	53	10.0277	49	4	0.274312	27	1	0.0230307	0.0251423	0.503041	0.951	394.771	0	0	-0.0376863	205.568	3
T	261	261	22.7975	148	113	0	1	1	0.0823224	0.000459704	0.5	1	25.7785	0	0	-0.00953904	1487.53	99
T	362	362	23.3345	135	227	0.0949976	3	2	0.0398079	-1.32401e-05	0.5	1	220.471	0	0	0	2111.77	99
T	152	81	3.36084	41	40	0.0193536	9	2	0.00619028	0.0184818	0.572899	0.077	377.845	0	0	-0.130377	127.712	80
T	139	137	22.3121	67	70	0.0141834	3	4	0.0384311	0.000213632	0.507352	0.15	340.603	0	0	-0.0214252	775.347	99
T	130	130	22.684	68	62	0	1	2	0.179567	-0.0011305	0.5	1	21.1995	0	0	0	737.229	99
T	118	71	5.0689	41	30	0	3	1	0.0441004	0.0176858	0.518477	0.655	287.317	0	0	0.0362754	149.532	35
T	391	391	23.5529	204	187	0.0224994	1	2	0.0784134	0.000103092	0.5	1	32.5558	0	0	0.00135145	2302.3	99
T	47	21	2.29073	13	8	0.020829	3	1	0.0279893	0.0193335	0.588392	0.296	257.846	0	0	0.244909	26.9161	26
T	38	38	23.6263	23	15	0	2	1	0.114179	0.00257199	0.5	1	57.2618	0	0	0	224.45	47
T	95	95	23.3039	54	41	0	2	1	0.0772935	0.000919621	0.5	1	44.9127	0	0	-0.00957528	553.467	99
T	191	191	23.496	59	132	0.00520806	3	1	0.0234427	1.04897e-05	0.5	1	277.312	0	0	-0.0215235	1121.93	99
T	22	11	3.9261	3	8	0	1	3	0.0556544	0.0532276	0.554352	0.642	30.8717	0.339869	0	-0.0933525	21.5935	18
T	217	107	2.49887	52	55	0.0136357	3	2	0.041971	0.0109402	0.511341	0.747	290.247	0	0	0.0170381	135.564	99
T	102	102	23.4179	52	50	0.0642143	3	1	0.00974443	0.000301738	0.5	1	140.475	0	0	0	597.157	99
T	161	96	4.83039	69	27	0.00617246	3	2	0.0147539	0.0059388	0.609181	0.003	299.32	0	0	0.184274	194.423	47
T	146	146	23.2494	89	57	0.0135126	2	6	0.116003	0.000253557	0.5	1	29.5967	0.460317	0	0	848.602	99
T	72	53	9.46035	22	31	0	3	1	0.00841206	0.00078194	0.543843	0.202	256.299	0	0	-0.085419	170.286	4
T	29	16	4.85547	14	2	0	4	3	0.00265063	0.000975138	0.689856	0.085	384.13	0	0	0.271522	35.2022	18
T	67	67	23.4921	17	50	0.220905	3	1	0.045959	0.000207218	0.5	1	105.028	0	0	3.30331e-08	393.493	83
T	241	127	3.14387	27	100	0.00413206	1	2	0.0428872	-0.0209323	0.551108	0.163	29.1824	0	0	-0.0936304	189.418	99
T	297	297	22.3563	182	115	0.00335559	1	1	0.0185608	0.000137848	0.5	1	19.3351	0	0	0.00836485	1659.96	99
T	79	51	6.3658	29	22	0	6	2	0.0840572	0.0384918	0.580115	0.077	144.487	0	0	-0.142393	125.724	16
T	323	141	1.50863	63	78	0.0300291	9	3	0.022178	0.0427032	0.502131	0.963	303.937	0	0	0.00282848	121.822	99
T	74	12	23.2167	1	11	0.038956	6	1	0.0908204	0.109956	0.5	1	101.803	0	0	-3.8593e-08	429.509	14
T	392	392	22.1667	237	155	0.0199995	1	3	0.0840842	-5.46742e-05	0.5	1	22.1759	0	0	-0.00776738	2172.33	99
T	293	178	4.25905	109	69	0	1	5	0.171124	0.00130888	0.501513	0.952	14.9024	0	0	0.00998017	311.976	52
T	336	315	18.6575	186	129	0.0088493	3	0	0.0990971	0.00589538	0.519552	0.011	188.449	0	0	0.0368154	1567.23	99
T	67	63	19.1822	41	22	0	3	1	0.0265648	0.00150885	0.509841	0.557	302.104	0	0	0.020408	321.302	45
T	60	29	2.65516	12	17	0	1	1	0.0366876	-0.00613086	0.519986	0.809	30.5911	0	0	-0.0356394	39.8274	39
T	185	85	1.94814	30	55	0.0159566	6	2	0.00716676	0.0178424	0.654394	0	311.077	0	0	-0.274402	90.1013	90
T	127	71	3.85518	27	44	0.0522349	3	1	0.0140803	0.0678365	0.510877	0.768	192.669	0	0	-0.0440274	122.402	57
T	53	25	36.0311	11	14	0.0185151	6	1	0.0139232	0.00605932	0.5	1	240.603	0	0	4.84921e-08	477.412	99
T	98	98	23.5516	57	41	0.0101	6	1	0.00740911	-0.000117149	0.5	1	294.69	0	0	-4.92821e-08	577.014	99
T	68	68	23.4747	32	36	0.0144907	1	1	0.106061	0.00241817	0.5	1	31.4528	0	0	-0.0149999	399.07	84
T	34	18	4.11735	9	9	0	5	2	0.0314748	0.0358933	0.529379	0.724	350.569	0	0	-0.0521025	34.9975	24
T	264	126	2.21729	59	67	0.0185867	18	1	0.0256864	0.0151501	0.506161	0.84	562.963	0	0	0.0353289	146.341	99
T	74	33	2.03652	13	20	0.0133316	6	1	0.0350611	0.0152503	0.668692	0.016	242.415	0	0	-0.301247	37.6756	37
T	90	90	23.5919	45	45	0.0109878	6	1	0.0181297	6.35088e-06	0.5	1	305.607	0	0	-3.26068e-08	530.819	99
T	128	128	22.6252	67	61	0	1	3	0.161583	0.0016178	0.5	1	27.1095	0	0	-0.0143922	724.005	99
T	86	42	2.49107	14	28	0.0114929	3	1	0.0374372	0.0456122	0.542352	0.473	203.008	0	0	-0.0718049	53.558	53
T	310	310	21.8168	174	136	0.0158725	1	3	0.131985	-0.000639277	0.5	1	20.3256	0	0	-0.0312631	1690.8	99
T	208	109	3.11034	56	53	0.00952336	15	3	0.0139791	0.0062833	0.5344	0.307	607.284	0.362319	0	-0.0369423	161.738	99
T	185	84	33.4901	47	37	0.0841543	3	1	0.0990537	0.0102643	0.529993	0.039	139.799	0	0	-0.0590375	1548.92	99
T	22	0	28.2646	0	0	0.0832986	3	5	0.0419452	0	0.5	1	142.195	0	0	0.336275	155.455	4
T	118	48	1.27399	26	22	0.00840265	1	2	0.0281921	-0.0365463	0.66522	0.007	29.2341	0	0	0.295708	37.5827	37
T	301	130	1.44864	39	91	0.106822	3	2	0.0127541	0.00246341	0.58375	0.011	280.623	0	0	0.0377816	109.01	99
T	64	34	3.73499	27	7	0.288857	27	1	0.0237587	0.0273411	0.619488	0.069	437.874	0	0	0.143415	59.7598	38
T	58	5	18.7028	0	5	0.121194	9	2	0.0574122	0.103169	0.996444	0.184	109.462	0	0	0	271.19	27
T	155	72	2.0837	19	53	0.0251557	3	7	0.148585	-0.0268236	0.656333	0	32.2088	0	0	-0.35214	80.7435	80
T	213	213	22.6496	101	112	0.0138882	1	4	0.120144	0.000964444	0.5	1	25.8937	0	0	-0.000453433	1206.09	99
T	390	390	23.461	173	217	0.0249994	3	2	0.0514256	-6.86144e-05	0.5	1	243.053	0	0	5.69085e-08	2287.45	99
T	26	26	23.2875	21	5	0	1	2	0.0319358	0.000677332	0.5	1	28.6906	0	0	0	151.369	32
T	149	69	2.04147	36	33	0.0324654	9	2	0.0128913	0.0266201	0.521962	0.63	329.712	0	0	-0.0783119	76.0447	76
T	280	271	20.6487	138	133	0.0476174	3	1	0.0526601	0.000466629	0.505063	0.362	252.639	0	0	-0.0328623	1445.41	99
T	81	81	23.3233	43	38	0.0121936	1	2	0.149578	0.000812022	0.5	1	25.5596	0	0	0.00148455	472.297	99
T	153	153	23.3187	77	76	0.0129024	1	2	0.0694915	0.000704196	0.5	1	30.4852	0	0	0	891.939	99
T	80	80	23.5422	29	51	0.0123442	3	3	0.030343	0.000133275	0.5	1	334.919	0	0	-0.375335	470.843	99
T	54	48	31.4387	30	18	0	1	2	0.136014	-0.0023476	0.5	1	15.1238	0	0	-0.0199188	424.423	3
T	97	46	2.41686	17	29	0	1	2	0.153607	-0.00904825	0.58609	0.125	27.4339	0	0	-0.144547	58.6089	58
